4485|5446
5250|9816
1963|5625
4551|1095
6859|6895
6872|5958
1321|2214
2813|5491
1374|1292
6538|241
2661|3673
4089|9921
4691|9711
2182|7910
4984|6814
6143|5524
5937|1298
7097|1545
6222|3905
6213|9643
4724|8536
6541|8419
1694|8385
3197|307
749|175
3551|6850
3862|1910
3859|9595
7064|7017
3411|9572
4236|2568
2246|2845
5508|4876
6347|7724
2616|1646
4215|7859
2414|2276
238|688
3271|5232
4626|977
5434|7155
1248|5736
6027|9950
5780|7437
1758|8655
3944|6075
971|6647
1116|3152
4488|4713
3391|851
5412|6957
4488|1460
78|7365
3961|4451
753|304
260|4945
3854|4046
436|1757
720|7921
4635|6849
6806|7077
4829|4013
3168|8501
5531|7456
2192|2359
4397|9823
3687|7522
852|5973
5547|4858
4031|4635
1537|8397
2714|8137
6893|3405
3097|1728
5266|7179
5781|7045
4499|4163
6097|8331
5773|8900
4085|4701
4005|3849
1004|5677
2990|1314
4282|8586
6575|3446
2238|6450
1757|6271
1030|4524
5464|6563
972|949
130|2883
468|8477
3090|7176
2475|1625
4995|5661
670|781
6464|9660
699|9811
694|9203
5151|3371
2771|5137
2762|7280
3050|6319
6316|8308
6465|2715
4724|9540
5138|3478
2975|2738
2353|2665
2548|1238
2167|6090
4218|602
5893|6693
6190|5770
58|10014
2024|2559
4766|3565
1342|8157
6321|8454
1032|8297
1305|8471
996|3495
1681|8278
5488|2375
6014|5523
1166|875
5231|9078
788|8728
3847|880
2015|1259
2658|3116
5798|2609
3815|4699
2755|137
2412|1345
5147|4828
5138|3780
592|632
6134|5109
1266|6262
5156|4173
5268|624
1638|3294
3448|10093
7118|6825
2643|5797
4592|7871
4310|5736
3978|3478
4995|7947
5732|8992
6016|323
5804|6072
1258|6941
1243|9660
3692|4592
6472|1797
3093|4723
1516|5094
6390|7691
1174|7852
5659|1436
5900|9391
3090|3877
4822|5922
5956|7870
1285|5742
4719|8531
5829|1003
2238|6215
2128|7257
1424|5285
7118|8929
2393|5950
3936|4210
2669|5805
4033|6697
5824|8923
2080|864
462|9064
298|9786
4876|9976
4626|9110
2243|7913
1123|7615
4804|9974
4627|2971
3415|4299
4984|9016
355|3563
307|7314
3958|10013
1475|9129
1836|2813
7125|7725
1319|1513
6324|400
4729|9283
4393|1610
6799|1058
70|740
2896|8772
273|9042
108|670
4788|108
2987|10001
5405|2720
340|5397
922|7191
867|4807
6190|8094
4078|10093
3968|1635
1386|7154
5066|2080
2071|9336
6016|5428
5927|2305
1288|1406
2969|919
2072|8968
3820|71
6553|6425
5980|4632
2526|8299
6180|8633
4839|3090
2501|4200
6871|3255
1789|6542
2762|687
15|19
2488|5555
6554|1423
1020|2935
5517|9722
1372|5947
3043|5980
4142|3868
2712|3468
2226|3170
819|1239
876|7058
3356|9809
3604|2348
493|7741
4349|976
1830|942
2754|8407
1206|5519
5367|2051
719|9292
5969|6250
3557|3082
3631|801
2586|3163
4241|241
5992|5493
4673|6753
2326|6807
3167|1812
3691|7794
7121|4311
5629|3540
3411|2722
5862|6559
5303|1519
829|1357
3407|9994
2808|6746
6927|2606
5650|3880
4802|851
3972|8672
115|7436
3102|9259
6771|3602
6800|2650
6110|8405
4868|4853
5985|6385
4399|4800
6902|7702
4319|76
6416|2807
2510|2504
2925|3849
5064|4419
7110|5084
828|6465
727|6169
984|4467
2432|9028
1444|962
1863|9469
1249|3917
3654|4645
3433|7811
31|9715
5717|3605
6338|9811
5450|2006
469|4814
4770|4650
6713|2001
5738|5803
3277|3456
4412|2024
6870|2840
4976|8345
4181|9151
7001|9951
6187|7534
3720|9247
5295|7781
5796|8255
5744|8616
2340|9784
3886|7217
5766|4700
2158|9356
5588|1630
5992|879
231|2346
1726|7790
3080|134
5518|3019
1525|10019
1375|8784
5968|6650
5274|3247
4545|393
4955|9202
462|4438
5607|9886
2798|4492
6444|6594
6941|8361
535|8761
4699|9493
3990|9709
2732|1759
3111|8201
749|9830
277|10111
3383|4257
4499|2189
1051|2292
6196|3233
1319|400
6136|8529
3312|10020
3187|1741
4740|2087
5878|3872
1125|7493
339|6746
3303|7541
2623|4872
1048|320
1483|6365
1138|274
1452|9383
6870|7507
5317|3423
3002|7637
931|705
5642|5581
739|831
500|2057
7169|8262
702|6848
6616|5090
6152|6018
4899|3816
924|5174
6125|9465
6280|9827
3792|5618
2134|4227
1337|5109
5189|6405
2430|8813
3887|1586
5898|3597
5258|1307
4498|5207
3516|2760
5665|9690
870|6305
1623|6026
4764|4966
5255|9831
255|6714
128|6667
2752|3352
3817|9864
2357|2041
1260|8006
5713|9216
1370|7186
3771|235
2761|8949
5969|398
3082|10002
4807|5986
5461|1898
5932|3465
5615|9118
1361|9884
1819|1240
2022|5186
1318|7762
5091|8384
4762|1087
501|7769
5749|312
6356|8183
215|8765
3522|924
2531|509
722|7457
3249|981
4478|9376
4340|6163
6001|2858
1224|2609
5498|7727
2886|4856
4556|2207
3101|9796
6564|8309
459|3946
557|1945
6334|5126
5683|2864
5364|7874
3567|1560
5082|2213
145|9638
5243|1050
337|6986
44|1935
4116|3118
1805|7648
6119|1634
4254|3855
6233|1735
1372|5457
1653|905
5159|2213
5620|3515
4325|4830
7158|7550
4304|1935
535|5839
3937|2241
2069|10099
1396|10021
2084|3369
2171|9786
1646|9519
1396|661
4741|7031
2694|1172
6681|356
17|1455
5638|5087
3629|6471
5598|1786
1351|2143
5872|3545
5693|6251
2103|2625
2405|8502
6409|6446
5929|636
5653|7334
5337|4245
6710|4974
2310|6270
4548|2825
5973|7065
6824|7630
721|6717
5813|8193
3388|4103
47|4740
206|8853
195|5368
5655|6484
5184|6306
1547|3321
4888|1921
2347|6327
4871|4035
1479|9214
7160|7165
3216|6511
3929|3658
3998|4393
2117|3014
2157|8195
6169|5337
1574|1170
3881|5149
2336|2009
3991|5662
2512|9570
3979|8848
7004|8512
4578|4828
3481|5027
4162|2024
4940|7907
786|3783
3827|7103
1364|7964
2583|4444
5597|5179
7065|183
6457|2785
4036|1939
4269|8333
3028|762
6238|4160
6113|4710
1009|845
3315|1765
1091|4933
2026|9973
225|6322
2463|5018
3217|7298
84|661
6501|5043
6003|3808
6440|1658
3485|2556
3120|4260
3626|686
1784|9193
5999|2912
3659|4264
364|6619
4167|5188
325|7578
3635|3762
2999|4026
5892|8691
1669|3111
4355|6795
5358|3906
5702|3445
5271|2530
4480|7572
3167|4516
6649|3144
3101|73
5376|9515
2757|6640
1068|6853
4601|8855
6044|917
4202|7175
2486|3061
5693|6775
2440|2532
569|9554
1110|8169
555|273
2758|8500
2666|751
7026|6104
5379|5912
5050|6658
1022|1361
5998|9829
7142|6446
1863|1659
6777|2627
5960|5830
988|9197
2683|7020
3289|2660
1171|7885
5897|9471
2126|679
2009|8125
1225|5939
149|4844
941|6131
7130|3361
5128|2970
6365|3160
4640|2488
6375|3685
5981|2754
5834|3077
2634|9840
3055|1654
6146|3256
2460|2619
435|5039
967|4029
1950|3671
6912|2540
2663|5059
2325|7293
4563|1411
3581|4761
5369|5651
3256|2160
3803|8517
717|4540
2648|9998
6086|8607
2539|8948
1899|7354
3219|3665
2507|2988
186|7609
5255|2224
1240|4027
6240|3521
6499|7879
1587|614
4167|769
150|7258
4862|9429
6373|4536
5618|4232
2120|4998
5572|9571
3484|7381
6182|8834
5091|1413
5245|5177
3975|9050
519|3415
286|3419
6089|3621
5226|2893
6608|5025
2177|5491
801|4023
4951|6410
5480|8943
1465|6448
6155|6575
1915|8730
1334|3504
2009|6213
4824|6825
1353|604
3565|7721
7148|8314
840|660
6982|2509
3950|556
6017|5917
6196|2808
110|7230
589|7941
6252|708
2221|4956
5913|3017
976|7012
1793|3110
656|1748
5211|8424
2883|1750
4328|6671
799|1601
2084|6476
4956|7040
526|3143
2908|9048
616|4180
4337|9185
596|2186
850|3034
2618|1008
5962|5047
5277|9723
628|8091
2690|8468
447|9229
6976|9410
3239|1838
4133|2153
5053|767
3605|2301
6815|6388
6741|6301
6401|8491
6787|6424
6038|519
4648|1983
1543|2663
6946|4377
7054|6279
5681|6280
4851|7070
3935|5608
7010|8216
4727|1537
2447|445
199|6429
6666|4943
1061|6288
3004|3584
26|9802
3346|1250
433|6841
4528|345
1569|5162
2299|9840
3166|3411
1794|7756
219|7062
5801|669
3832|9361
720|7181
6566|8353
6187|3239
6881|8680
5157|4903
694|6141
3478|4065
2651|1329
4878|2632
2977|382
365|253
5457|3128
3758|1633
2838|8329
2684|9497
5544|4571
3068|9144
5203|4236
3985|4030
667|4628
1777|2817
4656|4600
5494|673
6859|6434
6146|8302
1911|3420
5589|6229
6733|3871
2480|6044
5696|4353
294|8502
6273|5826
1304|7182
4436|1187
3252|4585
6792|5
1424|847
1117|6992
4911|7419
3937|4591
1343|8021
1325|292
4217|6002
1856|5275
5796|240
4577|3268
6818|5687
4382|2311
2152|7307
6160|5221
5182|2763
6307|1305
5219|8302
482|8811
5849|997
4176|1101
478|6949
4147|9676
1327|9566
1038|1106
2370|3812
1617|7884
5689|3414
7036|6366
7010|8709
647|4331
4909|142
2468|5374
6046|5655
3649|3547
2796|1101
4406|6031
3456|2309
1356|1035
4681|9732
3699|1899
543|1111
4172|8459
6524|7453
2246|8230
687|10057
1973|8080
1287|10069
3717|4740
4240|5423
6869|4280
910|4966
606|1519
5181|5400
897|1490
5207|601
2500|9971
4765|3020
4231|676
105|9076
2164|4412
6415|3162
3204|4729
3936|6093
3596|3388
5150|4371
6553|5273
4409|2579
5978|3583
6544|10056
5679|682
1730|9176
2662|3525
3932|5559
1307|4822
304|7524
5730|6991
6668|9370
7148|9347
4791|5529
5575|4696
637|9027
3469|3549
1450|2691
2093|7808
4401|9850
2490|8979
5171|4081
6071|1352
3452|1429
3393|1611
7013|735
131|4892
6425|6226
3606|6600
3294|10001
6182|3411
6623|10107
2664|4455
1037|8545
4081|8632
4667|1260
2799|3808
5006|2986
5274|516
4953|1655
650|6443
4943|851
575|9300
3157|3195
3928|7196
6043|762
5363|7066
7152|400
7154|2402
510|7371
6634|9364
1469|9319
406|1804
3969|5040
2214|504
6570|938
6842|3748
4641|4315
3125|8479
1351|7851
5122|6378
3805|3633
3623|2277
6265|9494
5695|8240
6359|2883
2514|253
5924|5300
699|4188
1670|1775
1211|8212
5613|5974
2578|6308
6916|5694
1151|3480
2706|2249
6208|6924
3886|826
1994|5089
3069|8633
4406|3767
448|3393
1135|4335
7124|335
6982|2769
242|5888
3604|3754
1114|9191
283|8011
3155|916
1785|1385
5132|8463
3678|715
511|8913
6985|131
5301|7613
4165|8817
3515|3905
6655|5410
1886|9902
4161|375
6758|5795
4298|3002
1467|1094
1636|3956
3205|7638
6864|7247
4329|6440
5616|8286
5470|9195
2077|5591
3614|8331
2044|1448
6891|8716
7045|1740
624|7
3105|844
2061|7534
5136|2848
2241|771
1936|6790
6084|816
546|7204
6035|5007
6676|4337
7156|6792
6887|316
3628|1336
1549|339
4977|5125
3488|2999
6104|1091
1666|172
5438|897
2712|7715
1233|7267
6682|4592
2500|2858
4842|1082
3923|3848
7169|8100
5790|7848
970|4131
3387|3489
2870|9768
2081|9280
5922|5434
2368|8124
1045|5902
1275|6685
2287|6701
7073|5597
610|6610
1779|5366
1849|1885
1534|9374
2656|665
597|5684
1124|1836
658|704
1223|5486
519|2266
1457|6179
5597|3882
2602|7714
4307|113
1278|2993
3716|5148
1903|9929
1149|5032
634|6335
6638|2747
6728|8953
1423|8373
5173|7599
6730|1128
3589|8699
1960|8557
6709|3558
6172|4310
2719|5806
3935|7442
2326|4625
4035|331
3805|25
157|1619
1005|6806
3903|1450
2253|6867
1535|390
2961|3063
3821|6652
6032|1713
7076|8176
5368|8196
2001|7945
6337|6659
2855|5133
1378|3267
391|4112
2953|35
3718|5017
5073|8345
3380|9450
346|848
6595|5281
3546|7995
5900|1354
5038|8584
37|7805
1387|7130
1911|9922
2461|9506
4068|3932
2659|4761
3965|5728
39|1209
5954|6658
4012|8287
5245|5728
6075|9526
5343|5975
5070|9440
5735|1468
830|6617
7099|228
768|3383
1601|9376
3503|9892
826|4916
5787|1435
1264|6993
3517|5815
4348|9189
142|5452
1065|3670
4678|4196
4344|1555
1712|10085
6262|6233
3997|2354
3778|7023
5276|6019
3028|5485
4580|4408
5584|2606
4447|983
6662|3174
4494|8553
2825|833
3818|7654
1182|5992
4354|3406
918|8430
3948|8052
3452|6490
6445|8314
5061|630
5226|3359
5252|3613
2337|1608
4024|46
2140|5702
4168|3754
654|8835
5840|1998
6463|5883
5578|6993
4134|1931
4997|2620
3030|3224
378|8473
4133|718
1387|514
5557|843
3451|109
6434|596
1091|8423
3206|1162
1130|6797
1574|7100
2768|4700
4752|3255
3961|4924
5375|4296
4351|6092
5922|9789
1361|3896
6982|4084
1078|4534
3417|6541
3344|5706
6736|486
4922|1746
4958|4837
3955|6200
348|6135
1299|2744
4713|211
3812|8855
3601|5103
285|5038
7012|5143
4025|2466
4371|4221
3221|846
1820|7630
2860|2541
2209|5874
2318|7059
423|5179
538|7399
2158|81
1466|6418
3820|2282
6711|7607
1659|9322
1603|7059
1659|3957
2959|1164
720|9438
5458|8701
1756|2361
3071|8435
3765|2067
876|3971
5578|8546
6480|7376
4536|3585
6554|4627
730|4678
4830|10049
1738|8642
4124|10032
3250|6535
6338|4106
1313|6299
4553|3337
1923|9691
526|3027
5537|5500
6912|1876
159|5668
3971|682
2337|2145
7171|9974
2391|9084
4894|4221
2924|6864
5201|3806
5883|10001
4960|874
43|6538
159|8932
2676|3687
5286|2697
5211|5425
1317|8812
598|9480
5565|178
41|7267
3984|3043
5069|5879
4326|8322
5281|6421
2062|1076
3443|2799
5228|5206
3867|727
6671|4127
6359|8055
2187|132
1708|4360
4945|3414
4250|2112
5897|6429
5681|2065
2515|4982
922|4256
1546|5867
2674|4465
3152|2963
1220|6013
2398|1714
5516|8772
2621|9070
5737|1209
345|2822
3532|4792
1349|2677
6705|5215
4653|4583
577|1316
4035|8820
5244|5172
6285|5661
324|3000
5802|7183
1163|8286
6620|9915
3256|4988
5040|4699
5976|5459
3807|5361
6050|224
5599|4555
1156|616
4188|2975
2562|661
4140|5362
1526|4285
2498|8412
3729|8439
4322|8248
4717|10084
4152|519
4106|6399
277|9770
3391|5899
4298|3499
6779|4522
4659|2595
1875|3051
2975|6243
869|2812
7080|5191
3715|8456
6852|5028
6648|6272
6655|6273
563|2367
2431|7343
568|5703
4210|2816
6361|7800
703|7972
5762|2226
7039|7341
2146|8147
1159|9119
1960|446
6853|3674
3344|4250
2890|8219
3059|8233
5008|5074
6042|8357
1807|6497
621|3868
345|1659
4753|1792
2413|6114
320|1151
5419|690
3696|8072
7110|6416
5833|9747
2948|3135
2785|10098
2770|6599
335|2362
3593|4877
4177|7319
489|7289
1212|8242
4650|7496
4400|9162
1066|219
3958|5704
30|5489
5854|8129
1068|2559
2438|6279
221|455
3228|7543
2819|3901
4625|6398
7034|9313
7175|5983
5456|8328
5824|8773
5818|1882
6835|5800
5349|8565
1968|7606
5735|5288
5441|1198
2491|3698
3079|8856
2303|3627
2128|3196
3658|5694
4675|6974
6479|3971
3213|730
4161|2145
5600|3514
1438|5959
4062|8565
640|1903
5564|4380
2359|1228
1254|4055
1881|5685
3739|7415
3099|3574
3701|2279
2238|7136
5011|248
1472|9188
6648|4355
6777|5219
5013|6404
386|1852
869|8262
991|8840
5265|5065
5599|10044
5691|5486
713|412
4990|3576
6932|178
6357|2124
5395|9666
2965|5071
1135|7804
6529|6337
3152|8030
5476|8665
3898|2472
4841|4828
2360|236
5771|921
6748|6565
4212|8163
2766|1813
169|5089
1231|6876
225|8955
5979|4269
5951|7274
6157|9599
5395|6539
4012|3980
1212|8673
1085|7423
200|3665
1089|2968
5865|1370
1509|4105
6703|4904
3589|2188
4750|5199
6420|8722
5533|3654
6200|1689
6002|2643
5855|797
6129|4504
5459|765
1521|3757
407|1719
4043|4381
5391|9548
894|1799
795|8645
1928|2427
3188|4801
272|4653
3083|5686
4405|3089
6040|816
624|9856
2242|2925
6611|2780
1706|7362
2598|4576
1356|1771
3912|1981
2259|9095
3224|4702
2750|2380
2749|6504
3218|2263
1418|100
1810|2228
1448|3223
29|7355
6569|1175
6140|8867
1334|1260
3800|4978
1402|8704
7094|4815
2139|1130
3126|4842
2040|7862
851|9614
5452|3252
6510|7768
1494|884
2277|4327
5817|3333
2585|4234
3284|6802
6664|5387
2245|4695
3662|2213
762|4849
3379|7883
4904|8211
4779|3215
2793|7572
429|8676
2474|4535
3247|6871
2265|2068
1994|9357
1097|1542
4090|4181
1740|7645
41|8085
6498|5050
6033|6047
6157|3527
4537|6213
5256|9300
5179|8769
5564|426
2562|6957
147|6674
3119|5998
2232|3245
2159|6847
945|6002
114|7405
215|3932
5261|9271
282|7741
6965|3128
2005|1797
607|8770
5875|9966
4258|1320
5582|4340
349|2796
6385|677
183|3532
1930|1705
3323|6827
6832|4921
4997|4494
688|2822
3427|79
3079|8762
3284|656
3251|9255
634|7779
3078|6595
3075|3406
6598|7933
6417|9812
6330|7636
5727|546
5781|8323
2464|4953
5736|7199
531|970
6047|1336
5256|9461
3262|8516
4734|6044
5763|717
1656|1603
3142|3361
57|6374
2266|2748
4767|8145
6364|5230
3128|8390
250|3307
1677|6134
5842|6302
5103|2970
5717|4894
5564|6467
1794|7834
2215|1948
3950|5282
651|2692
5799|1938
915|4651
5825|4026
5905|487
1696|6042
6214|7502
3325|8800
4203|7463
5116|5532
936|9391
5542|425
4171|2794
6804|3145
6487|3785
7016|7244
4129|9412
5663|645
3991|472
2123|9217
1613|5782
7140|5860
2739|2163
452|9494
1257|8347
2387|3900
1391|5726
1568|5947
6252|1018
2226|6375
2306|4359
6957|7876
6510|7703
2119|9466
5564|2018
3609|773
1884|3666
3711|2749
779|2524
3092|5563
1443|2536
6192|7552
2614|3326
5812|5764
2190|1055
2443|8178
2467|10046
2056|9852
4488|6943
4355|2848
3464|449
1200|2552
16|466
4403|8419
5183|1554
568|4177
4609|1702
46|3358
6516|2446
5902|3398
5846|582
2011|8988
6896|348
1432|8227
6034|6426
6948|3883
6617|5585
605|3782
993|2087
2975|10095
5658|1685
5399|8724
2474|3726
4863|7609
274|319
221|2787
5934|7826
3655|6238
4596|5443
4296|1289
6840|1299
1171|502
4953|9176
5917|7203
4547|7907
1102|706
427|7394
6696|7099
4762|3968
3791|693
5258|8014
3510|2155
4656|4383
2354|3789
3572|3667
3180|6096
566|3261
2892|9899
387|7477
1367|679
2304|8954
3508|8836
4935|6869
3642|3857
6799|9312
2224|7680
2860|605
3231|5152
6561|5274
5226|1104
409|4707
1932|6237
5238|2820
2669|6589
4425|7418
2396|941
2166|9422
6188|7501
6912|4747
2104|2999
3203|2638
4965|69
3272|5040
2887|2565
6794|6220
3692|6780
614|6305
5015|7422
2637|9663
1385|9963
2211|864
5445|5518
3048|660
3728|6165
1107|3613
5140|9758
1393|7288
6093|2563
7066|3663
1756|595
7040|3375
2827|6707
7057|7671
2275|8397
1347|4134
2683|6442
375|6783
5529|8205
5412|8564
4439|4445
6001|2658
1815|9273
3952|7198
475|1179
5431|5202
6096|4711
3265|237
4492|354
4030|8798
3005|943
5654|4453
4714|7206
5279|1089
2549|8768
1596|949
264|9080
5308|1227
746|8631
4315|9607
1157|4910
5888|936
4596|8723
4460|8192
6465|7195
3429|4382
4179|7987
3917|6363
2348|4248
1648|2232
333|8190
890|4830
2685|897
4496|5128
3110|8892
3723|9562
4661|9894
5524|8974
6692|6433
1334|4276
6109|2851
1704|6894
6610|5019
4324|5776
2002|6846
6870|2317
4599|1830
5950|9750
3030|5021
4381|9631
6506|1035
1771|5334
72|7613
3487|4858
2984|1912
4940|3861
5877|3344
2739|3026
6895|8772
5572|736
3306|7220
5608|4115
3931|6859
6078|596
4496|8305
2524|2951
513|5921
1877|7970
4945|8055
5581|6442
3806|8872
4172|1065
6057|3572
1278|8633
3553|4933
5492|3184
7146|2602
2925|1399
3684|2156
5828|8004
4664|4430
3873|5915
2608|6355
1467|7429
371|571
3356|1304
5054|358
207|3683
2462|8715
6317|10044
2649|808
3344|5520
2879|4198
735|8918
3112|4170
1366|369
3634|4719
4091|1582
5518|1198
2451|4173
4683|1210
2016|9706
752|3830
1325|8094
1921|5811
186|2178
1401|7254
5650|7142
5666|5227
5136|8150
2369|9829
6266|4818
232|7124
4646|2184
730|3308
6091|5716
1359|1643
6208|2930
4750|5099
3999|8595
1930|5668
1272|1775
272|414
3477|5837
4184|421
325|18
6746|5095
3447|2792
2157|3394
4102|9944
2529|1932
2860|6462
3959|3884
6097|859
5411|2419
191|8389
6347|1579
6330|7727
4232|2068
6665|7775
2161|4026
6038|349
3418|8773
5151|6429
6017|6231
338|8265
4516|2864
490|2893
2810|717
5508|2193
4091|9784
6241|8833
2115|2589
3691|2055
92|8423
573|6892
3379|6487
1817|1780
883|6159
6457|1513
2719|9738
4571|6946
6833|9877
1601|5069
1146|4285
6573|8415
4527|9390
3388|6795
5977|881
4053|808
7160|7965
3190|8851
851|6444
5452|3095
6107|5094
2684|9574
6083|8842
6283|6804
716|6091
2921|1595
6716|974
4812|9705
2934|1023
5796|33
5949|3236
2262|6868
42|9645
4830|368
4163|2622
4111|1112
4618|3365
5031|3009
413|6104
3790|769
3693|7016
1771|4991
661|3007
5640|2097
4230|2190
413|8803
1377|6062
4130|771
2302|4895
1024|2404
1385|2597
4975|7543
163|4128
292|1854
1871|5018
1786|8302
2929|4533
4110|183
1769|6652
6208|5965
2134|6825
6945|7565
5207|1384
6193|3803
2662|7022
567|9528
3869|4301
5633|9432
1273|4838
867|7800
6388|8509
1729|3593
959|8926
4642|3862
4148|7179
7029|5423
611|5270
1469|6223
6210|1131
5886|3064
1085|8422
5658|7130
4197|4189
4027|4161
3724|6363
5722|8335
6278|5548
1965|7419
4000|4941
6062|8955
6377|1670
6099|1529
3328|2729
112|2379
363|3573
2368|2520
2099|753
4005|1176
3914|2248
792|3959
3716|4082
2340|2407
3373|4257
428|7236
4318|9910
5490|2209
6595|4145
6881|8628
4119|3391
1214|9788
3457|8130
6540|9814
6780|3544
2632|4869
5532|4005
5513|6307
2790|9067
7079|5221
3507|5326
6869|3437
6558|7565
5693|9180
3194|8136
3642|6801
5181|4147
6321|2419
4023|5698
3423|4693
5709|7088
292|2881
6066|3317
1338|4576
6676|2096
2193|5277
5424|5157
5622|9808
76|5950
3633|7575
1210|8510
5957|5073
4952|9887
530|4941
3247|2424
4596|9034
2882|8700
1071|6395
4535|1085
3582|8321
4332|9891
6965|1227
5009|3541
3777|1196
6894|2217
4714|6561
3091|3250
1174|2300
7129|8783
5949|2642
3403|9994
3871|258
3583|163
4697|9345
6411|132
4018|4750
3196|5953
759|5117
2430|8906
2983|4305
6271|3888
3435|4647
2634|9179
1108|5202
6554|7229
5656|8892
2552|194
1802|6883
1459|7317
2114|4611
5358|6848
2456|8597
6346|1853
861|5222
5335|8625
1608|9707
4641|4992
4548|1875
5778|622
1037|3663
2338|9618
1408|6131
5251|4940
4436|7680
2564|2043
986|629
5919|3941
6066|678
3930|1521
182|5347
127|9845
4161|3690
6097|3132
4346|6486
3395|8606
5396|1239
4870|1768
1838|3276
3450|6692
4182|5047
