4VGZ936|2014-03-12|5006
YDN-0756|1978-11-17|3328
CKS-6851|1989-10-20|4849
OZH-5598|2012-08-10|396
OEO-4323|1993-10-07|4040
4DZW448|2008-06-24|1031
DNG-834|2004-11-17|1929
ZUD-7723|2004-06-03|1886
9RUR996|1999-04-26|3396
KTD-193|1970-10-13|4580
CVZ-0407|1978-04-14|323
LMV-9127|1990-08-31|2136
XSU-796|1972-01-28|299
XTJ-2358|1983-05-11|1503
JLH-702|2017-04-16|3357
1TAF355|2013-01-23|4177
WDH-708|1989-02-02|3927
ZVH-212|2016-12-24|3727
TRQ-7951|1975-10-16|4933
9ZCC354|1986-11-02|4350
ITU-033|2001-05-04|2159
EHD-092|2018-07-14|57
TLI-8058|1982-10-30|4719
9ARE612|1982-01-02|4613
EBF-927|1988-01-08|1247
SCP-107|2017-04-17|4631
SVL-561|1971-02-16|2558
YRK-075|1981-07-31|1310
MIZ-720|2014-05-04|2310
3ZKH527|1987-06-06|1804
2JDO973|2010-04-09|695
QXQ-1483|1991-02-20|2915
KEB-032|1975-03-15|3996
RFA-883|1972-10-09|4763
COW-053|1975-05-22|4183
FWG-1849|2016-04-19|1921
REX-637|2007-06-07|3195
7BFL426|1987-11-11|394
8ZXE536|1983-05-02|4542
5EMJ445|2003-09-27|4390
MUE-2235|1978-12-01|16
QVV-4623|1974-12-30|1356
VNH-1999|1976-11-11|931
3XZU266|1975-12-04|1766
3ZBE267|1978-03-18|2280
5MVZ778|1996-07-14|1353
HVY-208|2007-12-25|4084
RRV-6706|1994-07-16|1571
9SPO833|1999-06-06|326
WRP-0245|2006-03-20|4350
DXT-6798|2000-06-05|4152
DDK-7910|1983-08-19|449
ESY-2765|1987-10-27|1086
ATX-714|2017-04-10|2336
6LXD563|1990-09-09|3654
GEY-3924|1986-04-04|2685
DNF-6694|1996-03-11|2598
IEX-2521|1990-07-31|175
UKT-592|1973-02-17|1805
2PDH357|1973-02-17|1548
4HNI114|2007-12-01|5024
3SOC719|2016-02-26|1113
6QEF687|2000-01-28|4940
EUR-5963|1997-04-30|178
MBC-8508|2000-09-03|2100
VEI-360|2004-01-07|1475
LAM-156|1987-08-15|1994
ALV-294|2012-12-02|4776
8VXR396|2008-01-21|970
1RQO712|1985-02-17|3667
5CDP186|1978-08-24|2597
8CFM399|2009-05-28|3989
KFF-6917|1992-08-09|4029
7AUC775|2011-11-09|4175
9TCK159|1985-01-30|3573
4JFK554|2015-08-26|678
MXV-5532|1970-12-17|1787
7LSG569|1985-11-04|2314
BDF-246|2017-11-16|1857
FWL-999|2014-09-27|1918
2NIL424|1981-05-28|507
2YFW159|1989-07-10|2843
MES-6759|1979-08-01|28
CGP-381|1978-07-02|4511
LHO-1522|2013-08-20|1883
LSG-8392|1999-12-22|4671
7HCI434|1997-07-28|2624
KGB-432|1990-03-02|3618
5DWL494|1982-11-12|248
9IIE584|1999-02-06|4344
5JQW831|2006-06-08|3788
MXM-5374|1988-03-25|4371
UFS-2947|2003-06-28|2584
2CIN983|1999-08-07|1122
SGA-405|1998-03-25|2226
UWG-8358|2013-09-04|1161
SYQ-016|1978-07-09|207
4QIX829|1991-02-09|424
OIN-9980|1996-05-13|1182
XAB-704|2006-09-23|3685
IDQ-2938|2002-06-25|424
5TFX781|1979-02-02|2603
6DDI951|1984-05-02|4436
WKU-814|1982-09-22|4644
5SKW745|2010-04-01|1262
GIA-0914|1999-07-14|1807
3WUA651|1998-10-10|2304
SQE-4250|1979-07-13|4283
4FVR868|1977-08-01|1557
7WDP267|1982-02-25|4433
5JTM791|1985-09-24|2454
GZL-9782|1973-05-24|3334
IEB-0913|1978-08-29|4728
5BNH977|2003-12-30|5051
4OZA424|1973-02-27|3559
4GNM489|1996-04-14|3857
1LML334|1971-09-22|4037
KYT-0563|2013-01-17|290
1BEI927|1986-06-29|554
BMQ-8055|1997-01-31|964
UEQ-1834|1980-04-14|540
IMZ-898|1999-01-22|128
INJ-1073|1993-06-25|1928
ROZ-7835|2013-05-03|857
EKN-809|1971-12-29|1022
AIA-891|2016-08-30|3131
1HLA143|2010-02-13|2714
8UXU348|1994-10-08|2831
AXB-2060|1989-06-26|3036
ZSQ-2562|1993-11-10|1396
DEL-524|1986-10-28|3918
SWL-7950|1990-05-02|4325
GAO-9873|1983-10-02|1990
IDM-1960|2005-11-22|1318
WIJ-899|1982-04-24|3583
FZQ-538|1979-08-30|4474
8KQM834|1971-08-28|2965
TCZ-080|1990-06-04|4714
9KUW354|1977-10-22|1072
6BDI778|1977-05-24|2845
LCE-617|1983-07-30|1281
BHI-002|1981-06-06|3193
GYP-237|1997-02-20|2292
4AVL218|2014-04-01|4717
1BTK379|2015-08-16|2769
FAG-810|1998-11-23|4389
6SWV935|2004-09-14|1387
1DPT336|1986-01-09|2909
GWQ-5015|1971-10-24|3413
FGF-178|2012-10-16|4689
KYK-3505|2013-04-10|54
6LWE926|1986-06-23|1377
CQT-2879|2013-04-17|4244
1VTB353|1999-05-21|1937
FWK-427|1988-06-09|4695
PXJ-603|1986-11-01|3235
4ULW115|1990-09-22|3707
HQI-5476|2013-06-14|1491
DKK-890|1978-05-28|2498
4NFC657|1990-11-22|1337
KOI-6563|1975-06-15|375
LLP-013|1992-08-20|3659
WIM-1292|2010-04-19|3299
TLK-879|2002-06-20|4713
PJJ-1983|2013-06-12|4398
GZZ-2285|2004-01-09|3677
TWA-3140|1976-08-13|2770
6WPG961|1990-09-09|4311
WNK-501|1979-03-23|4112
HOG-9860|1997-04-09|412
9HMC164|2002-04-10|4927
UXF-112|2016-08-10|3434
8LNQ223|1974-08-20|291
2NAA334|2016-06-11|737
UOJ-2191|1971-03-06|2155
9LVE399|1973-09-23|4215
9KWC659|2016-03-13|1960
KSS-755|2011-07-10|3393
CWH-3853|1970-02-26|2993
9JPI974|2012-08-30|2244
DNS-9975|2005-04-25|4584
TVZ-950|2010-01-01|3070
1JKM169|2004-05-26|3422
2IWS343|1984-01-07|1416
XZK-701|1980-09-08|871
KKP-327|2001-04-26|3195
JAA-3990|1997-04-24|2225
STX-710|1987-03-08|1482
AZJ-9250|1978-12-28|1326
LHV-8005|2001-06-23|4413
BTF-392|1972-09-26|3771
1SYO671|2005-09-03|3348
OLX-9305|1986-06-18|3551
4HKN941|1997-09-22|1665
VMH-2586|1982-04-17|158
2POZ947|1998-01-05|242
7SPT911|1986-12-30|2336
BDK-052|1986-06-17|2473
8MLO717|2000-04-25|499
7ITO756|1998-07-18|2116
8JFG651|1992-03-05|1540
KIQ-2495|2018-03-09|607
1WIA558|1985-07-11|4790
OIM-935|1996-05-24|2130
TNC-7852|1974-07-09|4836
4GKW643|1990-09-23|1160
8SGC397|1997-07-04|2331
RHE-2781|1999-06-10|3035
1SUI296|1974-07-18|509
HMX-840|2000-02-24|866
YHK-089|2013-02-03|3831
DKL-7896|1989-01-10|5055
LTF-510|2005-02-16|1629
BOO-660|1982-07-03|3745
GGH-148|1976-05-08|1302
IXU-774|1994-11-20|1974
UYS-959|1984-06-17|1961
6ONI265|1982-02-14|1408
QMD-0499|1971-11-17|1899
LPY-710|1973-07-23|1975
WQM-125|2011-05-02|3940
CWU-942|1979-06-19|2404
WBM-7356|1981-07-08|1965
DUS-5352|1988-10-02|623
3MJM244|1995-04-22|4747
CRF-239|2015-03-05|4381
3ROG179|1971-10-21|1205
ZGX-284|2002-07-07|2890
BDD-4925|1976-09-04|4196
HYQ-5015|2003-05-01|1941
QNK-4250|2003-02-17|45
6NBW351|1995-03-26|3980
3PRY569|2000-06-06|4466
WQJ-322|1988-04-05|2232
1HTO676|2016-05-11|924
8TUX235|1991-02-06|1399
IOF-954|1989-09-28|1552
AAR-972|1991-05-08|600
6UKB625|1994-10-31|2434
MMS-7264|2011-05-23|2313
4IWR696|2014-10-16|2906
9UZZ185|1984-10-30|1256
OEJ-7978|1986-01-07|977
GLT-045|1974-09-24|2945
BCM-6041|2005-08-26|1918
PWV-640|1989-08-11|4791
GDS-8295|2005-08-23|4168
5PRH382|1988-11-06|4774
TGV-699|1976-05-14|2676
1LAN815|1981-04-03|4486
1IMZ556|2000-02-14|751
9PGS487|1978-06-25|3373
BVY-101|1978-07-12|4801
PWF-717|2012-08-11|3850
EUZ-108|1996-12-03|4705
RTZ-227|1982-10-25|1323
8BRW982|2007-02-07|4838
ZHW-4314|1997-06-24|849
XCB-2069|2003-10-19|1801
KUH-054|2011-06-12|323
2QCB797|2014-09-23|2872
KOU-2051|1989-10-28|859
RGC-2146|1971-08-08|2092
PFM-9800|2011-07-31|5005
FNQ-6292|2002-08-23|3430
2WUX653|1975-11-08|2233
8PAM584|1971-04-18|618
JDG-1457|1982-08-07|1381
GMP-708|2002-08-16|3955
SYI-553|1979-04-28|2202
PYE-0373|2010-06-06|4599
8QHQ862|1997-06-08|2125
HIV-474|1975-04-10|3240
XWM-4542|1979-03-14|269
KPG-3455|2001-04-25|1230
YOX-2627|1982-07-23|328
9SGC855|1994-01-22|2441
XWL-069|2010-08-20|1879
PIP-9439|1992-09-24|88
7RFT398|2015-06-30|3881
LLP-777|1984-11-17|2234
BRS-5912|2001-04-13|3394
7QNL978|1972-11-28|1576
8XWW862|2002-09-02|1100
7WGK279|1991-07-20|4315
DTC-200|1972-03-04|4840
VAR-835|1996-06-24|611
PVZ-121|1996-01-05|690
DUX-6172|2000-01-03|4112
BXG-036|2005-08-05|4812
MFL-0216|1982-07-23|201
ICL-406|1994-06-13|1866
RDO-768|1998-01-19|4003
DCV-387|1987-06-12|3199
RUF-2586|2013-01-22|2115
ICX-087|2004-06-05|2932
8LNX151|2012-08-20|2586
1FLU445|2004-01-30|4058
XVH-8283|1974-08-20|50
EAR-3916|1999-12-18|3186
GEU-7174|1983-07-10|331
XVW-7911|1971-11-23|3518
8WOF916|2003-04-24|2780
QXA-0904|1971-07-02|2558
NHY-6698|1992-04-29|919
5DOB414|2000-04-26|44
OYT-2760|2014-04-21|2374
KNP-485|1997-03-12|4009
DEC-355|2004-11-22|1863
8NAQ296|1999-01-19|162
IBA-3916|1987-04-12|96
VVP-508|1993-01-28|3931
XGR-140|1986-02-10|2995
ZOB-9631|1977-10-07|4384
AHB-164|2017-01-17|1738
NSE-9482|1976-04-17|2156
FSK-6219|1987-10-28|1993
VYU-2267|1973-11-01|648
MLO-4636|1997-04-07|1319
SJP-4249|2004-10-22|2101
ECE-2236|1979-09-25|1670
YWW-8784|2009-11-13|534
VTD-717|1974-11-25|594
1BMA879|1975-04-02|1918
4VGV433|2009-03-11|1622
YIK-429|1973-04-20|49
NFO-2021|1976-08-17|971
GYZ-287|1998-04-28|2450
7VSR781|1998-01-15|3831
2WPD513|2001-08-14|936
NQO-606|1982-07-27|4091
AMK-299|1996-12-27|567
TAC-5683|2014-05-13|4237
9JJF866|1979-07-03|4757
UWI-708|1987-10-31|1358
JNH-9156|2013-07-12|4855
TDR-936|1999-08-07|1635
ERE-332|2001-12-28|2945
IQZ-7758|1988-09-01|4067
7BZA875|2014-05-03|4363
IRZ-0506|1986-06-25|409
UMY-900|2001-03-10|2490
7CAG214|1986-09-19|4390
WLE-4732|2003-11-16|2389
JRB-1440|1984-10-08|3956
YEA-161|1996-09-11|4941
XBB-612|1997-01-29|4346
7GBR843|1974-05-02|2936
KVB-3586|1977-08-04|4561
7WDC344|2001-08-01|4538
3XDJ143|2000-10-29|6
7KYN644|2008-07-25|550
BOG-4783|2010-07-24|566
BBR-138|1992-05-24|907
ZQP-986|1972-10-21|3530
9VEI118|1988-04-03|3883
DEM-868|1981-03-06|434
4ERY686|2003-06-15|1208
XLQ-8825|2003-09-23|1031
ZBU-959|1991-01-03|4291
9XJA751|1992-03-18|4091
CJJ-3128|2009-10-09|1512
NAV-914|2011-06-25|4087
UQZ-357|1997-02-05|3775
WIX-251|1970-01-18|2850
4DAP796|1979-05-24|2960
SVB-0009|2008-12-03|4533
QMT-936|2010-05-20|3352
XPZ-474|2004-11-01|2946
LRU-292|1974-07-01|2631
SDM-195|2004-10-14|3062
XWU-353|2004-09-03|3455
VBZ-933|2003-12-19|2938
SUB-593|2017-10-06|1487
BPQ-0864|1993-02-25|4173
EZA-591|2011-05-29|4436
GYY-612|1976-08-15|1907
6AKV112|2001-06-02|2142
4HMJ228|1998-07-13|3774
LKF-8025|2017-06-05|965
HWK-307|2009-09-15|556
LYQ-5967|1998-08-22|1160
JYL-271|1994-05-07|2960
PLR-6511|1997-07-21|949
2FUJ775|1972-03-30|2772
BFM-5799|1981-04-19|3914
SFZ-1747|1994-12-01|991
6CMM818|2013-07-03|4795
UVV-824|2010-05-06|1553
9AVE242|1978-02-27|4891
LYJ-2573|2004-04-07|4677
AGT-984|2011-04-02|4835
KVA-765|2004-08-04|3711
3UVS513|1987-07-16|3077
6FVV182|1973-01-26|3761
RTL-807|1987-07-24|127
1MQN329|1995-11-19|1197
7AWK793|1981-03-24|1145
4SCY235|1972-11-16|4492
4YER697|2006-05-21|2899
1JGZ568|1978-06-22|1148
8TFC781|2006-06-21|3013
MWG-2267|1984-04-17|1618
YWC-580|1986-11-28|4697
9LKM512|1972-05-01|1668
8OCQ627|2018-02-19|2282
TPV-640|2004-07-19|4293
PNX-3234|1998-08-24|2813
2YBL184|1974-09-24|3051
TBZ-019|1972-10-14|3492
UWV-7976|1990-09-04|1256
FCN-9191|2002-08-30|4903
AED-0961|1996-09-12|3394
3QBP216|1972-06-15|3185
3BSE478|1995-06-11|4684
HJV-2746|1994-03-18|1043
5DIQ553|2013-04-10|3187
3QUT263|1977-01-30|3085
OIE-1691|2011-08-07|4731
2RXR222|1992-07-19|3391
GGW-410|1970-05-13|2584
LJQ-673|1976-07-05|2637
7DEH373|2013-03-05|558
OPS-586|1972-07-11|2270
7XIL593|1979-12-28|3218
4NPU511|1993-01-18|3076
4VRV883|2004-08-31|4271
UBX-048|1983-02-08|3471
WHO-260|1987-08-28|4616
8STS778|1988-09-16|2256
BBF-6819|2011-03-20|1519
7CDZ455|1972-07-25|3685
VME-155|2005-07-14|1201
5SQJ166|1978-07-31|527
4BEE185|1993-09-12|3237
YKC-973|2008-09-02|2994
1DEX354|1994-08-07|1760
RSY-0883|1989-11-22|1539
GZX-4143|2012-01-26|4732
ELQ-586|1974-01-22|2265
9LYR333|2004-07-21|542
JNF-308|2009-04-17|4153
7AMA749|1994-07-30|4078
GQE-4710|2003-06-16|2663
QCU-225|1982-03-07|1807
9OKK142|1998-07-17|799
YJD-8445|1980-11-05|4875
TSB-121|2015-12-20|3197
JAN-769|2008-10-26|4996
BUP-083|1978-01-04|1225
JSQ-2434|1977-07-21|2447
NBG-6801|2004-08-01|1935
4ZAZ962|1982-06-05|2473
SRP-462|2008-10-09|556
KVY-6741|1999-09-15|4951
3PCA231|1977-03-04|507
TQJ-9152|1983-03-14|4516
EUC-7920|2016-04-09|1063
4JBX933|2017-03-27|2557
CSX-143|2000-06-07|2526
6IAC541|2015-05-22|1523
6XXT491|1975-01-21|3088
PMG-815|2006-04-28|3944
9DHM686|1974-03-22|2001
UTS-7896|1983-06-02|782
AQF-421|2002-12-19|4101
BFI-2749|2010-11-30|1120
RGF-7244|1988-09-02|2277
2IFH212|2013-08-31|3440
SPJ-3484|2014-07-30|2563
9GZM528|1985-07-19|3545
CIQ-6126|1973-09-22|327
ZYJ-4808|1978-04-27|2048
FBN-873|2012-09-05|671
2UQH623|2008-03-15|4846
6UKE318|2016-01-16|3347
KBG-028|1984-07-03|1988
6RQG292|1997-08-04|497
RUE-509|1982-01-30|239
RMV-6461|1999-06-03|1666
5GUR659|1984-08-20|4168
KDV-629|1979-09-08|1937
8MRX735|1998-08-07|852
PKA-829|2010-11-07|4313
7XBA447|1978-11-21|1566
VXX-4204|2018-01-06|1279
NRG-5785|1975-11-19|4299
YYE-6791|2001-01-20|1819
DOZ-2804|2017-01-30|4286
7ROQ633|1974-07-05|3866
1BGO652|2014-05-13|96
RET-2748|1995-06-29|1353
YIM-201|1971-09-20|3158
5FJF347|2012-11-12|4830
XSO-959|1978-05-11|843
ZUJ-1500|1986-05-15|906
ZYD-6126|1997-05-22|2402
FHI-218|2018-10-17|3386
DPD-918|2013-07-20|3811
JRE-683|1978-08-13|241
QTW-9037|1976-09-28|2271
HIY-0677|1970-03-16|3585
7JHW586|2017-09-05|973
RCK-694|2010-07-10|1183
8HDV691|1979-04-28|1834
FJC-5040|1994-05-22|1381
6FHJ265|1988-06-04|1270
OGW-9976|1996-02-26|1536
IQO-0148|1982-05-11|3931
KRB-304|1980-08-05|238
9EYG817|1999-06-02|3635
RAQ-737|2010-07-09|127
LRF-625|2015-07-01|955
ZJM-499|1995-06-09|197
YWJ-893|1971-03-12|3620
NNL-346|1994-06-29|3771
1DHM742|1971-12-31|4403
UFM-801|2004-05-30|2422
KHL-237|1976-08-21|442
9DFD983|2018-09-14|3018
DNI-0961|2006-07-19|4371
PZD-8148|1973-04-10|3775
IGP-3240|1985-05-04|3928
GFG-5495|1992-02-09|1195
6SQC283|2016-01-18|346
QEJ-8699|1979-09-25|3424
HDP-662|2018-07-12|3342
RLJ-6214|2005-11-04|5045
FOM-8436|2005-06-30|3448
ZGE-2794|2010-05-17|3711
9GLX219|1972-02-27|3616
8ILU496|2004-09-30|1802
ZHE-024|2003-05-04|3640
GHF-968|2003-11-01|914
EYS-600|1985-05-14|3218
JPI-1530|1971-03-17|3152
BNK-5926|1998-11-06|2645
4WIT526|1986-04-27|435
ZMC-1178|2001-08-12|2151
LYC-9849|1976-07-07|2132
ZLY-3818|2010-09-25|3141
RFE-138|2013-09-05|4674
4JBX166|1989-08-21|703
9VQS773|2004-07-24|1187
TED-267|2010-08-15|2306
5TZL869|1980-08-03|2278
JEL-406|1999-02-23|2456
8MFN764|1983-09-11|2791
6DAL211|1992-07-12|4504
LUO-2187|1990-10-11|3619
YZN-2319|1992-03-05|4215
QWV-187|2002-09-24|2618
JID-335|1993-06-09|4479
FMQ-881|1976-10-31|3489
NNA-563|2018-03-10|4123
5YEY374|1982-03-18|2747
GKH-4482|1989-08-17|4580
2IFW448|2005-04-30|3365
KYW-360|1980-01-15|2767
JAW-6048|1977-03-27|1670
LFC-5012|1978-02-21|711
THF-4981|2003-03-05|116
EWS-7252|1976-11-23|4325
6PGN242|1978-06-13|982
JJC-9047|2004-10-09|3058
2DWW357|1995-07-12|798
YPY-5370|1981-09-30|1891
8AUR792|2016-10-08|2191
PLD-313|1971-05-22|3005
CKD-0954|1999-10-29|3170
XPU-338|1986-11-05|4122
3SMP449|2018-03-15|1066
DJO-3020|1996-04-12|1061
ITT-2666|2011-12-28|4603
JED-6366|1998-02-12|1085
XAL-0939|2007-09-21|1937
2KEQ786|2014-11-30|3305
2ZYZ587|2015-11-20|4664
VWJ-645|1997-08-08|1930
9HKP737|1984-07-13|547
JGE-1592|1991-07-30|4604
3TEW668|2014-08-10|4204
LJW-733|2007-11-12|2297
JJX-5528|1974-05-08|2483
DNJ-977|2001-09-30|1570
1TON936|1981-08-10|1743
PQF-9319|1992-10-12|4303
JWP-4012|1984-05-17|2344
OGQ-9024|1996-09-25|3058
9QHM886|1990-07-12|1901
UTM-8818|1994-11-22|916
IIL-8916|2010-01-13|3337
5MOQ525|1979-01-10|155
HZC-865|2003-06-29|2160
5TYS132|1971-09-26|457
MFL-1401|1987-01-23|4128
DFN-941|1983-08-31|1215
9ONP245|1972-03-03|439
7QJU428|1980-01-08|3936
7FBG333|1999-07-12|2397
WZD-456|1980-10-06|1493
BFI-349|1994-08-27|4646
ZPF-3599|1983-10-12|5019
JQJ-1041|1976-01-19|3293
6KFH869|1998-11-09|3708
6WMM499|1991-12-03|2428
CZO-0903|2013-03-04|3847
ORH-660|1975-11-05|4630
OSK-176|1975-08-03|2750
4JVB463|2003-02-15|2172
5TLV879|2015-06-28|3102
SXP-023|1998-07-06|1087
QDJ-585|2003-05-13|88
VVS-162|1990-10-19|2441
PJV-5688|1972-02-01|867
8CXD242|1978-09-17|2752
YSM-025|2009-02-01|3240
8CAN759|1980-03-28|472
HQP-919|1996-01-15|1588
1EUT758|2000-02-18|115
DUA-2599|1979-08-07|1398
4IYR626|1970-12-11|4338
TQR-192|1996-03-03|2361
OVE-662|1975-12-22|4030
5FEA835|2000-12-18|4786
RDK-9331|1983-09-19|1428
PIM-6515|2007-06-03|1164
RIY-665|1997-07-12|4307
8SZA765|1992-04-15|182
2ERA198|1982-07-28|679
WWH-332|1983-02-16|1181
MDT-0677|1992-06-05|722
TXK-869|1998-02-12|4690
DQL-6980|2010-05-03|3124
UWZ-2876|2012-08-24|4621
SOB-0891|2014-07-26|438
RXT-249|1987-03-21|3002
QKC-692|2015-02-14|4614
BCK-661|1993-05-05|4185
6HOR338|1977-05-23|4222
6OIE174|1999-06-19|2089
6PSU174|2013-12-08|1094
DIS-4271|1997-12-26|1549
CIL-8648|1992-01-28|1574
OJG-0414|1999-09-29|2671
FON-1419|1971-12-23|1792
IXT-819|2005-12-18|3982
1KHP569|1986-01-26|3516
OSO-1214|1997-11-19|903
ZXO-689|1993-12-25|2727
FSM-6365|2000-10-25|4179
EFM-190|1983-08-26|4148
VLL-332|2013-07-10|740
HQP-6559|1990-08-30|4482
OLG-6884|1998-12-02|4149
1VYI532|1972-02-26|3704
DLM-3538|2002-10-27|1382
9VSR662|1981-11-27|4681
YXB-4015|1979-07-22|581
AWN-183|2009-10-20|4148
JZV-7175|1991-05-30|2317
6SJH962|1992-12-28|2385
8LSW398|1981-01-04|604
8OTI637|2017-01-18|911
KGM-9595|1978-10-18|797
4NYA938|1982-08-21|1220
8HDP792|2006-05-29|4026
7BBI865|2014-09-15|3528
TEM-6404|2005-06-04|390
1GVS543|2016-05-13|882
DFJ-333|1971-04-30|1505
AWM-011|2017-07-19|4474
SWW-814|1972-12-24|81
PQP-0004|1972-06-26|1562
RCU-7193|1988-08-01|51
XDY-0501|1994-10-03|172
LYK-4934|2008-01-13|2586
XLA-259|2011-01-25|2848
CPP-7558|2005-06-10|1428
JWH-908|1986-04-04|1410
IJZ-7792|1996-06-07|914
HPW-629|2003-06-07|3005
YRL-144|2006-01-18|3622
DYU-9337|1989-11-10|1382
QEW-750|1971-03-07|1620
MKW-7949|1973-12-27|3121
7MRC338|1981-01-23|1796
3FXD412|1974-02-23|3465
5VNP933|1988-11-06|2903
3LRP262|2012-05-01|4331
4BZA227|1990-05-16|1619
6EHM351|1991-02-01|136
INH-713|1978-04-04|1281
7PYR216|2004-05-09|1634
7NDW977|2014-03-05|4912
NKR-231|1990-05-28|472
CLF-5658|1974-07-03|1826
4ZGL683|1981-07-14|2479
KJU-8710|1986-05-18|4161
7NZP136|1989-05-13|426
OKK-401|2003-05-03|4356
6BUY386|1988-04-17|2226
LRM-7590|2007-09-15|2306
6TMW729|1978-07-21|2409
3DEA315|2010-04-30|1863
ZKV-0153|2016-10-09|4816
4QHX313|1993-11-24|3539
FFT-637|2017-12-30|2648
5HHE874|2016-03-21|3861
1AFP789|1988-01-21|4429
2WKX836|1996-10-17|1490
HHW-6676|1976-04-04|762
FTB-9545|1980-02-23|243
CUU-0930|1974-08-19|1649
ADR-9089|2009-06-20|2965
5CYP762|2009-09-15|3104
VDL-166|2004-07-06|3263
KQA-1440|1971-05-24|1353
7QWU598|2014-08-03|1359
MIW-048|1999-05-29|721
OAN-3189|1982-08-02|2354
